pathwayRes,pathway,pathwayTitle,pubchemcid,inchikey
https://identifiers.org/wikipathways/WP3257_r120914,WP3257,Selenium micronutrient network,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3863_r121717,WP3863,T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4298_r123508,WP4298,Acute viral myocarditis,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2447_r113794,WP2447,Amyotrophic lateral sclerosis (ALS),271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP769_r117209,WP769,MAPK signaling pathway,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP808_r117190,WP808,Calcium regulation in cardiac cells,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP813_r117197,WP813,G protein signaling pathways,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2795_r117670,WP2795,Cardiac hypertrophic response,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3931_r117717,WP3931,Embryonic stem cell pluripotency pathways,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2583_r117181,WP2583,T cell receptor and co-stimulatory signaling,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP35_r117729,WP35,G protein signaling pathways,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2197_r117710,WP2197,Endothelin pathways,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1531_r118354,WP1531,Vitamin D metabolism,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3869_r118463,WP3869,Cannabinoid receptor signaling,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP303_r117006,WP303,Prostaglandin synthesis and regulation,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP73_r116967,WP73,G protein signaling pathways,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP358_r116802,WP358,MAPK signaling pathway,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP553_r117867,WP553,Calcium regulation in cardiac cells,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1560_r116839,WP1560,MicroRNAs in cardiomyocyte hypertrophy,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP339_r116720,WP339,ESC pluripotency pathways,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP374_r117938,WP374,Prostaglandin synthesis and regulation,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3857_r118851,WP3857,Wnt signaling in kidney disease,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1337_r116770,WP1337,MAPK signaling pathway,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP152_r118460,WP152,FGF signaling pathway,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP232_r117886,WP232,G protein signaling pathways,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP15_r125000,WP15,Selenium micronutrient network,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3301_r127230,WP3301,MFAP5-mediated ovarian cancer cell motility and invasiveness,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3887_r107039,WP3887,Angiotensin II signaling (acute) in thick ascending limbs,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1114_r120486,WP1114,MAPK signaling pathway,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP428_r127245,WP428,Wnt signaling,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4969_r125829,WP4969,RAS and bradykinin pathways in COVID-19,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3243_r123114,WP3243,Amyotrophic lateral sclerosis (ALS),271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP5124_r123917,WP5124,Alzheimer's disease,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1772_r126407,WP1772,Apoptosis modulation and signaling,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1602_r126381,WP1602,Nicotine effect on dopaminergic neurons,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP382_r126333,WP382,MAPK signaling pathway,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP195_r126269,WP195,IL-1 signaling pathway,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP98_r126210,WP98,Prostaglandin synthesis and regulation,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1544_r126395,WP1544,MicroRNAs in cardiomyocyte hypertrophy,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1528_r126391,WP1528,Physiological and pathological hypertrophy of the heart,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1584_r126398,WP1584,Type II diabetes mellitus,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1403_r126272,WP1403,AMP-activated protein kinase signaling,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP554_r126205,WP554,ACE inhibitor pathway,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2059_r119468,WP2059,Alzheimer's disease and miRNA effects,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP4222_r124530,WP4222,Phosphodiesterases in neuronal function,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2513_r119820,WP2513,Nanoparticle triggered regulated necrosis,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1603_r126681,WP1603,Nicotine effect on chromaffin cells,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP5356_r126672,WP5356,Disturbed pathways in Duchenne Muscular Dystrophy,271,BHPQYMZQTOCNFJ-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,439286,JVQYSWDUAOAHFM-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3182_r116446,WP3182,Effects of nitric oxide,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP1995_r116455,WP1995,Effects of nitric oxide,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3246_r117509,WP3246,Endothelin pathways,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP1075_r120905,WP1075,Folate metabolism,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP176_r121696,WP176,Folate metabolism,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3680_r123395,WP3680,Physico-chemical features and toxicity-associated pathways,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP2447_r113794,WP2447,Amyotrophic lateral sclerosis (ALS),6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP2197_r117710,WP2197,Endothelin pathways,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3622_r105906,WP3622,AtMetExpress overview,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3243_r123114,WP3243,Amyotrophic lateral sclerosis (ALS),6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP662_r122074,WP662,Amino acid metabolism,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP661_r126226,WP661,Glucose homeostasis,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3925_r123124,WP3925,Amino acid metabolism,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP5356_r126672,WP5356,Disturbed pathways in Duchenne Muscular Dystrophy,6322,ODKSFYDXXFIFQN-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP2484_r117436,WP2484,NAD biosynthesis I from aspartate,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3228_r117560,WP3228,NAD biosynthesis II from tryptophan,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP992_r117555,WP992,Methylation pathways,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3234_r117613,WP3234,Sulfation biotransformation reaction,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3179_r117567,WP3179,Nicotine activity on dopaminergic neurons,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2621_r125286,WP2621,Glycolysis,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2487_r106100,WP2487,NAD salvage pathway II,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1008_r105985,WP1008,Amino acid conjugation of benzoic acid,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2486_r106099,WP2486,NAD salvage pathway I,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2488_r106101,WP2488,NAD salvage pathway III,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3538_r106103,WP3538,Septum site determination,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP994_r106018,WP994,Oxidative phosphorylation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3117_r105918,WP3117,Type II diabetes mellitus,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3210_r105978,WP3210,Glucuronidation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3257_r120914,WP3257,Selenium micronutrient network,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1075_r120905,WP1075,Folate metabolism,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3580_r120915,WP3580,Methionine de novo and salvage pathway,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP176_r121696,WP176,Folate metabolism,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3656_r117955,WP3656,Interleukin-1 induced activation of NF-kB,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP531_r117702,WP531,DNA mismatch repair,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP704_r117787,WP704,Methylation pathways,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2485_r117161,WP2485,NAD biosynthesis II (from tryptophan),5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3869_r118463,WP3869,Cannabinoid receptor signaling,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP3882_r117017,WP3882,Thick ascending limb transporters,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP999_r125338,WP999,TCA cycle,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP15_r125000,WP15,Selenium micronutrient network,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP5355_r127088,WP5355,Metabolic Epileptic Disorders,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP521_r111034,WP521,Amino acid conjugation of benzoic acid,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP715_r106831,WP715,Amino acid conjugation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP623_r107189,WP623,Oxidative phosphorylation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP4317_r114309,WP4317,Mitochondrial fatty acid synthesis pathway,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1276_r106947,WP1276,Glucuronidation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1282_r106950,WP1282,Methylation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1283_r106951,WP1283,Oxidative phosphorylation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1287_r106953,WP1287,Amino acid conjugation of benzoic acid,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1252_r106841,WP1252,Amino acid conjugation of benzoic acid,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2622_r122568,WP2622,Starch metabolism,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1241_r106835,WP1241,Glucuronidation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1247_r106838,WP1247,Methylation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1248_r106839,WP1248,Oxidative phosphorylation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1335_r106071,WP1335,Oxidative phosphorylation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1602_r126381,WP1602,Nicotine effect on dopaminergic neurons,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP692_r126232,WP692,Sulfation biotransformation reaction,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1584_r126398,WP1584,Type II diabetes mellitus,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP698_r126233,WP698,Glucuronidation,5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP78_r119082,WP78,TCA cycle (aka Krebs or citric acid cycle),5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP2624_r123106,WP2624,TCA cycle (Krebs cycle),5957,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
https://identifiers.org/wikipathways/WP1034_r117472,WP1034,Acetylcholine synthesis,452110,KILNVBDSWZSGLL-KXQOOQHDSA-N
https://identifiers.org/wikipathways/WP175_r116832,WP175,Acetylcholine synthesis,452110,KILNVBDSWZSGLL-KXQOOQHDSA-N
https://identifiers.org/wikipathways/WP528_r120525,WP528,Acetylcholine synthesis,452110,KILNVBDSWZSGLL-KXQOOQHDSA-N
https://identifiers.org/wikipathways/WP3120_r117516,WP3120,Folate-alcohol and cancer pathway,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP1311_r125276,WP1311,Folic acid network,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP4466_r125303,WP4466,Oxidative stress and redox pathway,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP1273_r125270,WP1273,Folic acid network,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP3193_r120912,WP3193,Vitamin B12 metabolism,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP3257_r120914,WP3257,Selenium micronutrient network,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP1075_r120905,WP1075,Folate metabolism,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP1310_r120918,WP1310,Selenium micronutrient network,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP1272_r120916,WP1272,Selenium micronutrient network,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP1533_r121695,WP1533,Vitamin B12 metabolism,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP176_r121696,WP176,Folate metabolism,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP15_r125000,WP15,Selenium micronutrient network,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP2562_r106972,WP2562,Relationship between glutathione and NADPH,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP2579_r107043,WP2579,Cadmium and glutathione,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP3622_r105906,WP3622,AtMetExpress overview,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP662_r122074,WP662,Amino acid metabolism,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP1589_r126399,WP1589,Folate-alcohol and cancer pathway hypotheses,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP3925_r123124,WP3925,Amino acid metabolism,5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP3953_r106206,WP3953,"mRNA, protein, and metabolite inducation pathway by cyclosporin A",5862,XUJNEKJLAYXESH-REOHCLBHSA-N
https://identifiers.org/wikipathways/WP3882_r117017,WP3882,Thick ascending limb transporters,767,BVKZGUZCCUSVTD-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP670_r117321,WP670,Pentose phosphate pathway 2,439184,FNZLKVNUWIIPSJ-UHNVWZDZSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,439184,FNZLKVNUWIIPSJ-UHNVWZDZSA-N
https://identifiers.org/wikipathways/WP2562_r106972,WP2562,Relationship between glutathione and NADPH,439184,FNZLKVNUWIIPSJ-UHNVWZDZSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,597,OPTASPLRGRRNAP-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3194_r116414,WP3194,SREBP signaling,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP1982_r116442,WP1982,Sterol regulatory element-binding proteins (SREBP) signaling,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP2484_r117436,WP2484,NAD biosynthesis I from aspartate,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP3228_r117560,WP3228,NAD biosynthesis II from tryptophan,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP3224_r117618,WP3224,Synaptic vesicle pathway,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP4466_r125303,WP4466,Oxidative stress and redox pathway,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP2486_r106099,WP2486,NAD salvage pathway I,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP2267_r117179,WP2267,Synaptic vesicle pathway,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP2485_r117161,WP2485,NAD biosynthesis II (from tryptophan),5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP5355_r127088,WP5355,Metabolic Epileptic Disorders,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP715_r106831,WP715,Amino acid conjugation,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP3622_r105906,WP3622,AtMetExpress overview,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP662_r122074,WP662,Amino acid metabolism,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP4022_r126316,WP4022,Pyrimidine metabolism,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP3925_r123124,WP3925,Amino acid metabolism,5961,ZDXPYRJPNDTMRX-VKHMYHEASA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,123912,HXXFSFRBOHSIMQ-FPRJBGLDSA-N
https://identifiers.org/wikipathways/WP2075_r116517,WP2075,Alzheimer's disease,27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1311_r125276,WP1311,Folic acid network,27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1273_r125270,WP1273,Folic acid network,27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3257_r120914,WP3257,Selenium micronutrient network,27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1310_r120918,WP1310,Selenium micronutrient network,27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1272_r120916,WP1272,Selenium micronutrient network,27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2447_r113794,WP2447,Amyotrophic lateral sclerosis (ALS),27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP15_r125000,WP15,Selenium micronutrient network,27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP3243_r123114,WP3243,Amyotrophic lateral sclerosis (ALS),27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP5124_r123917,WP5124,Alzheimer's disease,27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP2059_r119468,WP2059,Alzheimer's disease and miRNA effects,27099,JPVYNHNXODAKFH-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1170_r106058,WP1170,Polyol pathway,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP1236_r105894,WP1236,Polyol pathway,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP936_r106941,WP936,Polyol pathway,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP3916_r123359,WP3916,Hexoses metabolism in proximal tubules,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP690_r117170,WP690,Polyol pathway,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP3860_r117237,WP3860,Glucose sensing and signaling,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP1303_r106959,WP1303,Polyol pathway,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP3622_r105906,WP3622,AtMetExpress overview,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP1265_r106846,WP1265,Polyol pathway,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP1218_r106097,WP1218,Polyol pathway,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP1375_r106080,WP1375,Polyol pathway,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP3894_r126100,WP3894,Fructose metabolism in proximal tubules,439709,RFSUNEUAIZKAJO-ARQDHWQXSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,6106,ROHFNLRQFUQHCH-YFKPBYRVSA-N
https://identifiers.org/wikipathways/WP3622_r105906,WP3622,AtMetExpress overview,6106,ROHFNLRQFUQHCH-YFKPBYRVSA-N
https://identifiers.org/wikipathways/WP662_r122074,WP662,Amino acid metabolism,6106,ROHFNLRQFUQHCH-YFKPBYRVSA-N
https://identifiers.org/wikipathways/WP3925_r123124,WP3925,Amino acid metabolism,6106,ROHFNLRQFUQHCH-YFKPBYRVSA-N
https://identifiers.org/wikipathways/WP3604_r117661,WP3604,Biochemical pathways: part I,70,BKAJNAXTPSGJCU-UHFFFAOYSA-N
https://identifiers.org/wikipathways/WP1770_r116575,WP1770,One-carbon metabolism and related pathways,6137,FFEARJCKVFRZRR-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP435_r116571,WP435,One-carbon metabolism,6137,FFEARJCKVFRZRR-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP992_r117555,WP992,Methylation pathways,6137,FFEARJCKVFRZRR-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3120_r117516,WP3120,Folate-alcohol and cancer pathway,6137,FFEARJCKVFRZRR-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP3996_r125197,WP3996,Ethanol effects on histone modifications,6137,FFEARJCKVFRZRR-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP1311_r125276,WP1311,Folic acid network,6137,FFEARJCKVFRZRR-BYPYZUCNSA-N
https://identifiers.org/wikipathways/WP1273_r125270,WP1273,Folic acid network,6137,FFEARJCKVFRZRR-BYPYZUCNSA-N
